id,subway_proximity
30497529,800
30498747,400
30498804,600
30499051,400
30499109,300
30499163,700
30499662,500
30501797,else
30501806,400
30501956,400
30502203,500
30502752,200
30502875,200
30502914,else
30503020,400
30503210,600
30504465,1000
30504780,500
30505350,500
30505732,300
30505964,200
30506672,700
30506799,300
30507110,400
30507545,700
30508185,else
30509099,400
30509230,400
30509658,100
30509757,600
30510107,700
30510275,700
30510347,600
30510365,300
30510553,400
30511096,500
30511114,400
30511301,100
30511773,600
30511873,600
30512146,300
30512304,200
30512507,700
30512582,200
30513180,600
30513862,400
30514000,300
30514043,800
30514166,400
30514401,500
30514931,500
30517097,300
30518222,400
30521015,else
30522970,700
30523683,700
30524542,600
30524703,300
30525544,600
30525680,300
30525727,500
30526105,300
30526261,400
30526468,300
30527061,400
30527403,700
30527466,500
30527526,700
30527535,1000
30527900,700
30528438,else
30528541,400
30528551,300
30528692,500
30529492,else
30530151,200
30530758,500
30531143,400
30531163,400
30531246,300
30531270,else
30531585,else
30531695,500
30531953,600
30532068,else
30533086,600
30533273,200
30533835,400
30535180,200
30535751,200
30535813,600
30535905,800
30536087,700
30536585,600
30537134,else
30537221,700
30537849,else
30537851,100
30538323,900
30538753,500
30539100,300
30539227,else
30539229,300
30539307,400
30539902,700
30540323,1000
30541377,200
30541439,100
30541504,100
30542320,200
30546334,800
30547975,500
30548591,500
30551020,400
30551807,500
30552071,100
30552204,200
30552566,700
30552680,200
30552921,500
30553339,400
30554355,900
30554660,600
30554810,300
30554915,300
30555359,500
30555709,200
30555898,700
30556230,400
30557081,500
30557292,600
30557569,300
30557583,200
30557658,400
30557789,400
30557920,1000
30558005,800
30558097,400
30558219,900
30558568,500
30558682,else
30559387,200
30559544,600
30559819,300
30561213,400
30561353,800
30561846,200
30561958,400
30562291,200
30562328,600
30562360,400
30562364,600
30562589,200
30563655,300
30563760,200
30565063,600
30565107,1000
30565284,else
30566489,700
30566910,400
30567047,500
30567064,900
30567265,600
30567518,900
30567765,400
30567827,700
30568383,600
30568497,300
30570178,400
30570251,600
30570449,600
30570943,300
30574688,300
30574764,800
30577164,else
30577273,300
30578526,700
30578954,400
30580115,400
30580668,300
30580793,300
30581572,300
30582797,200
30582854,1000
30584054,600
30584138,300
30584271,700
30584721,700
30584948,400
30585278,100
30585355,1000
30586349,900
30586563,700
30587250,600
30587285,100
30587338,700
30587461,600
30587740,else
30588600,400
30588659,400
30588681,500
30588700,500
30589552,200
30589636,400
30589865,else
30590147,700
30590265,500
30590337,600
30590361,200
30590895,else
30590921,500
30591122,300
30591250,300
30591382,else
30591478,400
30592244,300
30592546,800
30592647,else
30593615,800
30593639,700
30593915,else
30594102,1000
30594172,else
30594607,400
30594645,600
30595234,300
30595611,300
30596759,500
30596912,200
30597566,300
30622293,else
30628768,400
30634438,600
30636732,300
30637957,500
30638114,600
30638353,700
30639972,500
30640875,1000
30641771,400
30642253,600
30643610,600
30644741,200
30648855,800
30649588,700
30651057,800
30651242,600
30655067,700
30656450,400
30658563,400
30659261,300
30661098,700
30661174,600
30662063,600
30662701,900
30663246,400
30663416,else
30663568,100
30666207,600
30667058,200
30667695,200
30670056,500
30672441,700
30672646,300
30674080,500
30674177,500
30674463,300
30675435,700
30675713,300
30676471,200
30676672,800
30676992,700
30677069,else
30677218,100
30677287,700
30677434,else
30681498,else
30685679,500
30685991,700
30686870,800
30686886,200
30686973,600
30687126,500
30687132,600
30688108,500
30688314,400
30688621,700
30688867,100
30689529,400
30689655,500
30690149,500
30690804,400
30691484,300
30691717,300
30691909,400
30691956,400
30692023,300
30692246,600
30692398,400
30692462,300
30694626,500
30694693,800
30694768,500
30694839,200
30694973,700
30695144,900
30695780,400
30696051,900
30696675,700
30697032,300
30697207,800
30697483,500
30699302,600
30700892,600
30701853,400
30702161,600
30702384,600
30703449,800
30704068,300
30704165,500
30705353,500
30705522,800
30706240,400
30706259,900
30706271,700
30706817,200
30707567,300
30707586,400
30708251,900
30708281,500
30708308,600
30708899,200
30709202,200
30709893,200
30710247,400
30710264,400
30710325,400
30710341,300
30710462,400
30710954,800
30711544,400
30712164,600
30712281,500
30712349,400
30712446,300
30712669,800
30712682,500
30712961,else
30713613,700
30713926,300
30714036,700
30714312,900
30715085,900
30715104,700
30715422,400
30715488,400
30716128,1000
30716192,400
30716880,200
30717174,700
30717311,300
30717487,500
30717527,300
30717533,500
30718238,900
30718403,else
30718534,200
30720122,900
30720530,200
30721128,400
30722712,700
30722858,700
30723941,600
30725215,400
30727105,600
30728438,700
30728885,200
30728947,400
30730521,600
30731628,600
30731670,400
30731674,400
30732728,700
30732895,900
30733035,400
30733474,400
30733576,200
30733692,else
30733899,else
30734277,600
30734595,300
30735151,400
30735308,600
30735480,300
30735839,300
30736119,300
30736279,200
30737105,700
30737182,300
30737221,400
30737562,500
30737572,500
30737615,400
30737643,700
30739597,200
30739837,600
30739988,200
30740488,600
30740551,else
30741070,300
30741160,400
30741199,200
30741302,700
30744215,200
30744543,else
30744585,200
30745232,700
30745402,600
30745429,1000
30745771,else
30745822,800
30746531,800
30746904,400
30747260,700
30747515,800
30747562,600
30748041,500
30749019,else
30749411,600
30749889,900
30750063,600
30754138,200
30756760,else
30756898,400
30759268,300
30759388,100
30759781,500
30761478,400
30761885,400
30761890,200
30762826,700
30762861,500
30763021,else
30763291,else
30763342,900
30763404,900
30763950,900
30764168,else
30764476,300
30764665,700
30764972,1000
30764990,400
30765849,100
30766280,400
30766643,500
30767017,else
30767259,else
30767280,400
30767367,else
30767659,200
30767663,400
30767905,else
30768008,100
30768300,400
30768969,500
30769015,400
30769129,200
30769303,600
30769456,500
30769510,300
30769650,600
30769899,400
30769959,200
30769985,200
30770301,500
30770314,200
30770478,300
30770723,500
30770830,400
30772697,500
30772721,500
30772753,400
30773154,500
30773558,400
30774970,400
30775624,500
30775672,400
30776023,500
30776172,300
30778977,else
30785849,100
30786156,200
30786375,500
30786668,700
30786946,700
30788199,700
30788330,100
30789224,else
30789463,400
30791183,800
30791783,700
30791949,700
30792105,500
30792215,700
30792372,300
30792493,300
30792566,200
30793033,800
30793116,300
30794026,300
30795092,600
30795672,600
30795961,else
30795963,200
30795983,else
30797115,300
30797190,900
30797357,600
30798396,400
30798936,600
30799010,200
30799299,600
30799325,700
30799348,300
30799727,600
30800201,600
30800868,100
30801068,900
30801197,1000
30801344,300
30801989,300
30805617,600
30805802,200
30806012,600
30809679,700
30810353,600
30810475,700
30811789,600
30811876,300
30811958,500
30812691,300
30812751,500
30812846,300
30814038,300
30814580,600
30814778,800
30815072,900
30815097,200
30815183,600
30815343,700
30815605,900
30816604,500
30817001,600
30817038,600
30817133,200
30817394,500
30817424,500
30817603,300
30818441,700
30818565,else
30818914,400
30819021,700
30819096,600
30819919,700
30820062,600
30820590,200
30821781,900
30821795,500
30821860,100
30822294,500
30822664,600
30822815,500
30823061,200
30823647,700
30823651,else
30823817,400
30824786,500
30824804,600
30824853,600
30825043,700
30826725,else
30826777,else
30842198,900
30842262,900
30848952,700
30850027,200
30850215,200
30850620,400
30851304,else
30851988,300
30852631,500
30852793,200
30852891,else
30853297,else
30853505,400
30853530,200
30853694,300
30854157,800
30854475,500
30855018,500
30855529,500
30855904,100
30856336,400
30856384,300
30856584,600
30856920,500
30857071,700
30857261,else
30857450,300
30857971,300
30858685,600
30859271,300
30859838,200
30860048,400
30862301,500
30875053,200
30877996,else
30878695,600
30879375,100
30879761,200
30881039,600
30881484,400
30882631,400
30882745,300
30882893,400
30882957,700
30883546,else
30884263,300
30885018,300
30885287,400
30885549,500
30885754,else
30885792,400
30885937,300
30886242,300
30887065,700
30887391,800
30887578,900
30888271,200
30888624,600
30890018,800
30891437,else
30891733,700
30892041,500
30892407,500
30898965,else
30901275,else
30902549,900
30902832,500
30903214,800
30903481,else
30903797,300
30904197,500
30904215,300
30904692,500
30904806,200
30905035,200
30905264,500
30905265,700
30906210,300
30906267,else
30906400,500
30907262,400
30907275,300
30907441,400
30907448,300
30908379,600
30908416,500
30908613,600
30908640,700
30908766,else
30908886,200
30909031,400
30909287,else
30910712,500
30910732,600
30911300,600
30911893,400
30912190,else
30912539,300
30912652,600
30912673,1000
30912712,300
30913224,700
30913411,300
30913615,600
30913799,400
30914075,600
30914114,200
30914235,300
30915138,500
30915351,1000
30915587,else
30916118,300
30923312,200
30924308,else
30924783,200
30925552,100
30925627,400
30925647,200
30927349,300
30927746,200
30927844,300
30928305,200
30928513,400
30928769,400
30929071,500
30929123,300
30929724,300
30929887,else
30929920,700
30930476,900
30930863,400
30930990,400
30931406,300
30932134,400
30932198,200
30932236,600
30932555,100
30933535,400
30933599,400
30934007,300
30934310,900
30934838,600
30935446,700
30935520,400
30935679,300
30936253,500
30937306,500
30937590,600
30937591,600
30937594,500
30937595,900
30937596,800
30937597,400
30937598,700
30937740,500
30937747,700
30937750,500
30937756,500
30937759,500
30937762,400
30937764,500
30937961,300
30938001,200
30938219,700
30938582,500
30938616,300
30938629,800
30938769,500
30938864,1000
30939313,500
30939405,400
30939599,400
30939678,200
30940247,900
30940394,200
30940780,800
30940831,400
30941062,500
30941095,800
30941454,300
30941744,300
30942018,600
30942047,200
30942778,300
30943186,200
30945324,100
30948025,400
30948183,800
30948241,else
30949075,200
30949331,200
30950186,800
30950513,100
30950564,600
30950573,500
30950765,300
30950818,500
30951321,500
30951804,500
30952008,300
30952896,400
30953126,400
30953535,400
30954420,200
30954828,700
30955020,300
30955179,700
30955204,else
30955422,500
30955962,300
30956743,400
30956885,200
30957964,700
30958404,500
30958416,200
30958452,600
30958558,400
30958706,900
30958853,500
30958980,200
30959724,500
30960178,300
30961345,300
30961373,400
30962126,200
30962509,else
30963889,400
30964040,300
30964065,300
30964729,500
30964891,400
30964898,400
30965275,1000
30965475,600
30965544,700
30967230,500
30968359,100
30971850,400
30973590,300
30974737,700
30974895,500
30975278,500
30975610,500
30975764,400
30976138,400
30978169,300
30978824,800
30979146,800
30979178,400
30980172,800
30980594,700
30980752,300
30981245,500
30981877,300
30982252,400
30982372,600
30984634,300
30984803,300
30984989,else
30989033,500
30994310,500
30995347,200
30998033,700
30999038,200
30999134,700
30999358,200
30999460,700
31000518,400
31000800,500
31000866,400
31001555,300
31001961,300
31002413,600
31002659,400
31002972,500
31003285,1000
31012734,300
31013452,500
31014013,900
31014208,else
31014381,else
31016809,800
31017171,500
31017536,400
31017639,500
31018202,400
31018438,300
31018826,700
31018857,600
31018894,500
31019621,100
31020087,200
31020399,400
31020675,300
31021814,400
31022309,600
31022359,700
31022770,800
31022861,400
31023868,200
31023979,else
31025081,300
31025252,700
31028269,600
31032487,400
31035022,800
31035955,else
31037068,else
31037859,600
31038321,600
31038331,200
31038347,300
31038390,700
31038842,400
31039678,700
31039690,600
31039784,600
31040444,100
31040644,500
31040919,700
31041100,800
31041659,100
31041885,300
31042032,100
31042197,500
31042303,300
31042470,100
31042971,300
31043762,200
31043855,600
31043873,100
31044749,else
31045451,600
31048559,300
31049346,100
31050262,100
31052540,1000
31052694,400
31052742,600
31052910,400
31053045,400
31053180,300
31053208,300
31053525,400
31054045,600
31054058,300
31054566,300
31054795,100
31054975,200
31055032,500
31055254,300
31055362,else
31055896,300
31056015,900
31056122,200
31056942,300
31057348,700
31057368,400
31057394,800
31057603,100
31058735,400
31058866,100
31058888,200
31058909,200
31058918,else
31059276,400
31060046,400
31061295,500
31062827,200
31064733,500
31065551,800
31066679,300
31067269,500
31067660,500
31067715,400
31068388,else
31069444,800
31069942,300
31069988,800
31070935,600
31071518,600
31072227,400
31073162,200
31074354,100
31074425,else
31075136,200
31075162,200
31075172,600
31075624,500
31076156,300
31076185,else
31076667,200
31077566,400
31082026,300
31082686,500
31084737,400
31084982,400
31085028,500
31085213,500
31085554,500
31085569,500
31085679,500
31085806,400
31086198,else
31086356,400
31086787,else
31087023,600
31087094,300
31087703,900
31088379,400
31088862,500
31089176,400
31089253,100
31090120,900
31090222,else
31090310,200
31090684,200
31090803,600
31092944,500
31094549,500
31095373,else
31097777,200
31098262,400
31099129,600
31099515,else
31099533,700
31099999,400
31100145,else
31100244,400
31100684,800
31100844,800
31101102,200
31101257,700
31101775,100
31101814,900
31101826,100
31101852,500
31102513,400
31102915,500
31103138,600
31103559,else
31104180,400
31106126,else
31106666,600
31106850,400
31106961,500
31110349,500
31111599,100
31112840,else
31113241,400
31113620,500
31114246,300
31115149,300
31115685,500
31116524,600
31116747,300
31118219,300
31118518,else
31118586,300
31118680,400
31119139,else
31119351,700
31119965,500
31120226,else
31120563,600
31120596,500
31120812,300
31120894,600
31121208,1000
31121209,900
31121213,500
31121525,300
31121555,800
31121622,700
31121946,800
31122502,500
31122551,500
31122807,200
31122836,200
31123021,700
31123200,100
31123490,400
31123611,else
31124175,400
31124462,300
31124852,500
31125134,100
31125496,500
31125857,300
31126424,1000
31127208,500
31127267,else
31127402,600
31127529,800
31127742,500
31127921,700
31128045,600
31128175,100
31129115,else
31135051,else
31135611,else
31136603,800
31139974,200
31140017,500
31141189,800
31142239,900
31142743,200
31143144,200
31143377,300
31143457,200
31144302,300
31144445,600
31144697,700
31144865,400
31145076,else
31145329,300
31145652,200
31145654,600
31145829,600
31145928,600
31146079,600
31146186,800
31147386,200
31147410,else
31147583,300
31148287,700
31148404,300
31148486,700
31149002,300
31149078,100
31149094,200
31149465,500
31149641,400
31150305,700
31150327,400
31151589,700
31151736,600
31152858,800
31153254,400
31154648,200
31162245,500
31164039,300
31164918,200
31164968,600
31165324,400
31166689,600
31166982,600
31167183,400
31167434,500
31168240,400
31168577,500
31168781,600
31168852,300
31169585,600
31169716,200
31169765,500
31170814,else
31171380,300
31172260,500
31172569,400
31172584,300
31173428,700
31173740,500
31174332,500
31174610,500
31174636,else
31174994,else
31175570,900
31175623,300
31176143,400
31176662,400
31176875,700
31177757,else
31177794,200
31178012,else
31178588,400
31178681,600
31179136,else
31181911,200
31183757,300
31185117,300
31187945,700
31188274,300
31188378,500
31189073,500
31189225,600
31189979,700
31190191,200
31190326,500
31191366,400
31191752,300
31193385,600
31193461,200
31193843,else
31194144,500
31194309,300
31194321,300
31194580,200
31201553,500
31201605,800
31201624,900
31201815,400
31201905,else
31203322,100
31203481,400
31203696,400
31204536,500
31205829,400
31205946,600
31206275,500
31206409,700
31206698,else
31207065,800
31207719,400
31208021,100
31208062,500
31208865,300
31209182,200
31209400,else
31210579,600
31211324,900
31211375,300
31211385,400
31212220,900
31212456,else
31212571,800
31214157,500
31216852,400
31217760,500
31218310,else
31218768,400
31218952,200
31220573,400
31220603,700
31220645,300
31220749,300
31221092,400
31221208,700
31221314,400
31221559,200
31221589,500
31221996,700
31223941,600
31224372,600
31224624,500
31224656,300
31225319,1000
31225404,700
31225706,300
31226770,400
31226826,else
31227033,else
31230933,300
31231904,200
31233576,500
31234062,600
31234360,800
31234496,800
31235019,200
31235120,500
31235309,900
31235791,600
31236046,500
31237124,200
31237303,else
31237727,200
31238044,800
31238549,900
31240258,500
31241736,300
31242053,200
31243221,100
31244557,400
31247718,600
31248288,400
31249784,else
31253484,600
31253968,else
31254505,800
31255156,800
31255471,100
31255786,1000
31258461,600
31258508,500
31259044,400
31259110,700
31262486,700
31262842,800
31263006,500
31263586,600
31264500,300
31265925,400
31267046,900
31267520,else
31267560,else
31267561,800
31268431,400
31268851,400
31269651,else
31269703,else
31269983,700
31269990,300
31270322,else
31270742,600
31275494,200
31276196,600
31277426,300
31280212,400
31280733,500
31283531,400
31283533,700
31283569,100
31283904,500
31284078,400
31284182,400
31285092,800
31285302,700
31285562,400
31285648,700
31285720,700
31286946,else
31287343,500
31287498,else
31287736,800
31287886,600
31288513,300
31289259,400
31290477,600
31290728,400
31291169,600
31291730,500
31291979,300
31292343,300
31292656,400
31292757,700
31293545,100
31294112,700
31294395,400
31294712,400
31295111,700
31295524,100
31295741,200
31296410,200
31296956,200
31297452,300
31301399,700
31303661,400
31304303,400
31304312,600
31305014,300
31305551,else
31306674,700
31307385,200
31307651,500
31308318,300
31308773,500
31309714,700
31310624,1000
31311422,200
31313010,600
31313015,600
31313105,else
31313153,500
31313376,300
31313806,300
31313870,300
31313987,400
31314273,300
31314329,400
31315168,600
31315296,600
31315385,300
31315479,600
31315936,400
31315980,else
31315991,500
31316654,1000
31316889,500
31317255,200
31317645,100
31317744,1000
31318780,200
31319056,500
31319316,500
31319331,200
31319380,300
31320905,300
31322232,else
31322379,900
31324327,400
31325866,200
31328535,500
31328877,400
31330713,500
31331255,700
31331349,600
31332143,300
31332746,200
31333074,500
31333606,500
31334292,500
31336040,else
31336245,else
31336368,400
31336375,600
31336763,700
31337900,600
31339496,else
31339548,500
31339600,500
31340282,500
31340283,300
31340315,300
31340539,100
31340666,600
31340743,300
31340955,500
31341166,1000
31341298,600
31341476,1000
31350702,500
31351908,300
31352270,400
31353429,600
31353678,500
31354518,600
31354965,200
31355075,400
31355285,300
31355295,300
31356462,800
31356710,500
31357191,600
31357323,700
31358401,300
31358547,400
31359053,900
31359630,600
31360128,900
31360817,100
31361356,500
31362232,500
31362276,else
31364352,500
31365313,400
31365591,else
31369363,700
31369708,300
31370245,else
31370305,400
31370452,300
31377088,1000
31377252,200
31377477,700
31378549,300
31379248,600
31379452,600
31379967,300
31380037,600
31381103,600
31381171,else
31382465,400
31382878,200
31383493,600
31383763,500
31386277,600
31387609,300
31388229,else
31388248,500
31388942,400
31389120,500
31389369,400
31389481,100
31389656,1000
31389728,500
31389838,200
31389928,300
31390350,900
31391466,400
31391642,800
31393901,200
31394757,100
31397084,100
31399985,400
31400005,400
31400403,200
31403932,1000
31404481,800
31405515,else
31405999,300
31407481,400
31408487,400
31409073,300
31409154,300
31409410,600
31409612,500
31409739,500
31410637,200
31411210,100
31411380,400
31411615,300
31412174,200
31412664,600
31413351,400
31413900,300
31414400,200
31414856,600
31415232,400
31416434,500
31416916,else
31418014,400
31419390,300
31419862,400
31420503,200
31427366,500
31428772,400
31428785,500
31428865,200
31430577,200
31432189,200
31433921,500
31435734,600
31435773,500
31435825,800
31435994,400
31436066,300
31436965,300
31438319,300
31438520,400
31438699,600
31439169,700
31439428,else
31441434,500
31443055,600
31443230,500
31444015,800
31444458,else
31444634,100
31445273,300
31445758,300
31445795,500
31446827,700
31447095,400
31447607,400
31447999,300
31448783,300
31450131,200
31453103,300
31457187,else
31458142,400
31458781,200
31459245,200
31459956,900
31462754,500
31463824,400
31465478,500
31465521,100
31465817,300
31466176,800
31466547,200
31466893,200
31467371,200
31468463,300
31469483,800
31470004,1000
31470025,900
31470251,300
31471169,else
31472498,else
31472775,300
31473340,400
31474100,500
31474126,400
31474431,300
31474638,400
31475440,300
31476060,800
31476497,500
31484603,1000
31485453,1000
31485528,else
31486254,400
31486707,300
31489863,400
31490386,400
31490447,800
31490659,else
31491866,500
31493796,500
31494165,300
31494679,400
31494924,300
31495625,600
31497697,500
31498735,else
31499021,500
31499047,else
31499524,400
31499813,500
31499944,300
31500127,500
31500172,400
31501009,100
31502105,else
31502639,400
31502830,500
31506629,700
31509696,400
31510414,400
31511086,400
31511088,400
31511141,300
31512324,300
31513692,500
31514475,300
31514722,800
31514807,500
31515617,600
31516684,700
31517508,400
31517652,600
31520819,else
31521732,400
31529989,800
31530836,800
31532352,800
31532357,400
31532642,300
31533891,300
31533898,400
31534487,else
31534613,200
31534723,900
31535692,400
31536758,800
31538945,400
31539511,else
31539570,200
31540929,100
31541068,300
31541668,1000
31542692,500
31542976,400
31543246,300
31543432,500
31543550,900
31549470,500
31552528,400
31553066,else
31553305,400
31555001,200
31556307,400
31556929,500
31557309,else
31557451,500
31557578,800
31560410,200
31560479,else
31560811,500
31561218,400
31561372,100
31561805,else
31562978,400
31564154,300
31564614,300
31565105,600
31565332,600
31565717,600
31566109,else
31566176,300
31566253,300
31568589,1000
31568673,100
31569502,300
31570303,else
31570962,300
31571554,400
31572551,400
31572850,500
31575039,400
31575274,600
31580460,500
31582772,600
31582797,else
31583242,600
31584089,300
31586233,700
31589769,800
31590566,200
31591448,300
31592115,200
31593170,500
31593677,1000
31593740,700
31594590,200
31594754,700
31595243,500
31595244,600
31595389,600
31596163,800
31596199,700
31596216,300
31596519,200
31599106,600
31599436,800
31599484,900
31599728,else
31600379,400
31600930,else
31602882,700
31605060,500
31614670,else
31615207,500
31616672,200
31619454,500
31620173,500
31621627,else
31621785,400
31622417,100
31622448,300
31623508,900
31624317,600
31624608,500
31624832,500
31624862,700
31626307,500
31626662,900
31626920,900
31636424,600
31638687,600
31639432,200
31640203,300
31641160,else
31641843,400
31647134,200
31647516,300
31647962,100
31648320,200
31649210,else
31650146,400
31651200,500
31651359,400
31652254,200
31652405,600
31652563,200
31652565,1000
31654063,100
31654495,500
31660529,700
31663848,100
31665707,700
31667621,200
31668199,600
31668461,400
31668481,900
31669029,300
31669717,300
31669844,700
31670111,600
31670237,700
31670590,200
31670608,900
31670625,300
31670943,500
31671043,200
31671056,500
31671411,600
31671911,600
31671972,600
31672538,100
31673405,700
31675232,900
31675244,400
31675967,500
31676259,200
31677408,400
31677547,100
31682228,500
31682665,else
31683919,700
31684570,600
31685548,500
31687149,400
31688794,500
31690275,300
31690969,600
31691209,700
31691927,300
31692426,900
31692860,300
31695085,200
31696775,1000
31697123,800
31698813,else
31704075,400
31705298,400
31705971,else
31707011,300
31707882,600
31709260,else
31710037,200
31711274,else
31711687,100
31711813,else
31713303,300
31713522,300
31713858,1000
31714036,200
31714168,else
31715312,200
31715879,300
31716471,700
31717837,400
31717883,else
31719001,100
31720275,else
31722467,400
31726939,300
31728112,600
31729652,500
31730525,1000
31731555,400
31733307,else
31734628,400
31736343,300
31737653,300
31738077,300
31738629,500
31743178,500
31748621,else
31748955,300
31755223,500
31756631,400
31758029,700
31758438,300
31759087,300
31759330,200
31759409,600
31759545,200
31759546,500
31760403,300
31760436,400
31760509,500
31760941,700
31761090,500
31761417,500
31763495,700
31764572,600
31767505,200
31771914,500
31772667,400
31772802,500
31773364,400
31773898,200
31775512,900
31787990,700
31794109,300
31795059,400
31795183,600
31795680,200
31796259,200
31796691,200
31797655,200
31799118,400
31799369,100
31799920,400
31801234,400
31801375,else
31801631,200
31801816,400
31802275,400
31802641,300
31802796,300
31803169,300
31803533,900
31803703,600
31804149,400
31805784,300
31805845,200
31806593,900
31806847,300
31807013,else
31809360,100
31809829,300
31809918,700
31814773,300
31815470,400
31815508,500
31818244,800
31818320,800
31818460,800
31818771,else
31822089,200
31823258,500
31823510,200
31823779,600
31823858,400
31824097,300
31824803,300
31828528,500
31828585,else
31830652,600
31832773,400
31832851,300
31832966,300
31834008,else
31834161,400
31834190,200
31835260,400
31835498,200
31835627,300
31835917,100
31836311,600
31836703,800
31837233,300
31837921,300
31838301,600
31838338,400
31839994,else
31845412,300
31848816,else
31850283,600
31852479,800
31852788,200
31852940,1000
31853354,300
31854564,200
31856192,else
31856243,900
31857171,500
31857472,500
31858749,600
31859521,800
31859735,500
31859909,600
31861155,500
31861671,600
31861939,800
31863369,400
31864884,800
31866810,400
31866909,700
31871475,300
31873616,400
31874576,300
31875616,400
31875688,500
31875827,400
31876014,400
31876398,400
31876569,500
31876645,400
31876649,600
31876724,300
31877020,200
31877100,500
31877537,200
31877719,700
31877755,400
31877856,200
31877977,300
31878663,400
31878924,300
31878988,300
31879035,400
31879273,600
31879380,800
31879887,600
31881052,600
31881336,700
31881525,800
31881759,500
31881804,900
31881815,700
31882099,700
31883012,700
31883127,500
31883238,500
31883514,300
31883774,200
31884029,400
31884434,400
31884652,200
31884808,500
31885300,400
31885563,700
31885791,600
31885820,200
31885987,300
31885991,else
31886239,else
31886403,900
31886891,500
31888319,500
31890488,500
31893504,900
31894643,100
31894855,500
31895547,100
31895980,400
31896339,else
31897516,600
31898440,500
31898478,500
31898581,1000
31898630,400
31898844,else
31900179,else
31900259,800
31900266,else
31901657,400
31901835,else
31903229,400
31904037,600
31904156,300
31904811,400
31905531,400
31906094,300
31906580,300
31907710,400
31909528,else
31909623,600
31913609,500
31916725,400
31916931,400
31918252,400
31919501,900
31919636,200
31919779,300
31920075,300
31920843,600
31924097,300
31925075,300
31925535,300
31926655,400
31927597,500
31928439,300
31928508,500
31929176,400
31929350,700
31929437,300
31929578,800
31929775,600
31929849,900
31930706,800
31931117,700
31931371,400
31932152,400
31932642,400
31932872,400
31933373,600
31934408,else
31935427,200
31935664,200
31936078,100
31946382,400
31946864,300
31947104,500
31947645,700
31947991,200
31948183,700
31950082,else
31950380,else
31950761,400
31950840,400
31950886,300
31952771,200
31953043,700
31953973,300
31954104,800
31954232,600
31955252,400
31956393,400
31956547,400
31956965,600
31957975,else
31959359,1000
31961126,500
31961731,300
31963324,200
31963704,700
31964005,200
31964642,300
31964801,200
31965215,400
31965415,200
31968550,500
31972030,400
31974197,300
31974592,400
31978375,500
31978518,300
31978781,600
31979292,900
31979408,400
31980005,200
31980644,300
31980794,500
31981491,400
31982293,else
31982527,400
31983211,500
31984471,700
31984738,500
31986426,100
31986430,300
31987512,400
31987544,300
31987806,500
31988004,500
31988074,300
31988308,700
31989330,300
31989484,400
31990505,300
31990543,else
31991088,500
31991309,700
31991377,400
31991634,600
31993541,200
31993628,800
31994556,200
31994735,300
31997308,400
32006626,400
32007251,else
32007435,800
32008192,500
32008547,800
32008894,400
32010533,300
32012198,700
32012464,200
32013622,400
32014745,600
32015007,200
32016639,500
32017624,400
32018080,else
32018402,500
32018806,else
32019046,800
32019847,300
32020853,400
32020961,500
32020990,200
32022699,700
32022820,300
32025639,400
32032602,600
32034149,600
32034639,200
32035609,200
32036785,500
32036822,100
32036850,200
32036997,300
32037535,300
32037930,300
32038185,else
32039742,400
32039920,500
32040058,600
32040351,400
32040396,400
32040619,300
32041359,500
32041621,500
32042717,500
32042721,else
32042820,300
32043013,600
32043671,300
32044146,400
32045160,400
32045403,900
32045812,500
32047002,500
32047248,300
32047800,else
32048047,500
32048480,1000
32048560,1000
32048862,else
32049360,500
32049606,400
32050071,300
32050188,500
32050937,700
32050983,400
32053614,200
32054416,400
32054475,500
32054910,300
32058864,500
32059283,200
32062080,400
32062178,else
32062843,else
32064173,300
32064705,400
32065845,100
32066991,500
32069538,200
32069686,500
32070946,800
32071927,300
32080210,400
32080359,else
32081249,900
32085454,400
32085492,200
32085580,500
32086758,200
32088018,1000
32088075,600
32089161,300
32090300,400
32091007,600
32092858,800
32093515,else
32094042,else
32095668,else
32098667,700
32101077,700
32101427,500
32102590,300
32102888,300
32104047,400
32104211,700
32105616,500
32107065,400
32107458,300
32108317,800
32108840,400
32109093,300
32109492,800
32110731,700
32112767,else
32113235,500
32113817,300
32114142,700
32114499,900
32114824,300
32116711,300
32120380,500
32121725,400
32122767,400
32122886,400
32123225,400
32125848,900
32125944,400
32126612,500
32126629,500
32127699,500
32128935,400
32133824,700
32135728,600
32136644,300
32137426,500
32137481,200
32137567,300
32138615,500
32138645,600
32139526,400
32141173,600
32141626,400
32141672,else
32155741,100
32158769,500
32159820,300
32160052,600
32160460,900
32160889,1000
32160897,800
32161408,200
32161968,300
32161987,400
32162250,400
32163602,200
32163798,200
32164372,300
32164433,300
32165536,500
32165540,else
32165550,400
32166264,500
32166672,400
32167255,200
32167684,400
32168090,1000
32168744,500
32168942,500
32169418,600
32170868,500
32171100,200
32171104,700
32172621,100
32176821,400
32178172,400
32179659,500
32180213,100
32180820,300
32181226,200
32182464,500
32183028,600
32185458,800
32185689,500
32185917,300
32185974,500
32186503,1000
32186906,400
32186945,300
32187475,700
32189288,700
32189352,400
32189706,500
32190090,500
32190231,200
32190629,200
32191213,800
32194564,800
32195520,500
32197473,200
32201182,200
32203689,500
32205973,else
32206003,else
32207083,400
32207088,200
32207090,500
32207337,400
32208121,else
32209753,700
32214068,400
32214481,200
32214585,else
32214783,400
32214892,else
32218558,100
