fid,id
"1396","689900"
"1397","690349"
"1398","690516"
"1399","690553"
"1400","690603"
"1401","690675"
"1402","690849"
"1403","690934"
"1404","690960"
"1405","692137"
"1406","692567"
"1407","693597"
"1408","695002"
"1409","695216"
"1410","695297"
"1411","696593"
"1412","697499"
"1413","697923"
"1414","698094"
"1415","698132"
"1416","698162"
"1417","698298"
"1418","698327"
"1419","698514"
"1420","698882"
"1421","699348"
"1422","699472"
"1423","700530"
"1424","702213"
"1425","702440"
"1426","702551"
"1427","703745"
"1428","703971"
"1429","704838"
"1430","705997"
"1431","706347"
"1432","707396"
"1433","707736"
"1434","708374"
"1435","708637"
"1436","710015"
"1437","710243"
"1438","710283"
"1439","710284"
"1440","711635"
"1441","712260"
"1442","713538"
"1443","713891"
"1444","714028"
"1445","714049"
"1446","714075"
"1447","714939"
"1448","715102"
"1449","715270"
"1450","716169"
"1451","718761"
"1452","719329"
"1453","719914"
"1454","720274"
"1455","720394"
"1456","721719"
"1457","721762"
"1458","722264"
"1459","722451"
"1460","722464"
"1461","723507"
"1462","723523"
"1463","723560"
"1464","723709"
"1465","725270"
"1466","725509"
"1467","726422"
"1468","726465"
"1469","726692"
"1470","727547"
"1471","727835"
"1472","727964"
"1473","728409"
"1474","728493"
"1475","728498"
"1476","728764"
"1477","729306"
"1478","729841"
"1479","730480"
"1480","731293"
"1481","731300"
"1482","731316"
"1483","732624"
"1484","732700"
"1485","734749"
"1486","735677"
"1487","735890"
"1488","736187"
"1489","737126"
"1490","739239"
"1491","739242"
"1492","739815"
"1493","740823"
"1494","740947"
"1495","741154"
"1496","741346"
"1497","741354"
"1498","741783"
"1499","741797"
"1500","741806"
"1501","742026"
"1502","742779"
"1503","742795"
"1504","744220"
"1505","744228"
"1506","745037"
"1507","746088"
"1508","746983"
"1509","746996"
"1510","747029"
"1511","747159"
"1512","747344"
"1513","747419"
"1514","747538"
"1515","747605"
"1516","749108"
"1517","749455"
"1518","749896"
"1519","749965"
"1520","751851"
"1521","752202"
"1522","752289"
"1523","752366"
"1524","752616"
"1525","752783"
"1526","753399"
"1527","753622"
"1528","753687"
"1529","753983"
"1530","754353"
"1531","755528"
"1532","755684"
"1533","755703"
"1534","756655"
"1535","756892"
"1536","756928"
"1537","757007"
"1538","757187"
"1539","758782"
"1540","760303"
"1541","761606"
"1542","761835"
"1543","762015"
"1544","762145"
"1545","763527"
"1546","763600"
"1547","763809"
"1548","763965"
"1549","764052"
"1550","764753"
"1551","765203"
"1552","765315"
"1553","765569"
"1554","766542"
"1555","766814"
"1556","766964"
"1557","767562"
"1558","767761"
"1559","767967"
"1560","767983"
"1561","769175"
"1562","769448"
"1563","770514"
"1564","770893"
"1565","770960"
"1566","771436"
"1567","772362"
"1568","772679"
"1569","773041"
"1570","773497"
"1571","773844"
"1572","773993"
"1573","774791"
"1574","774899"
"1575","775238"
"1576","775280"
"1577","775326"
"1578","776257"
"1579","777297"
"1580","777327"
"1581","778495"
"1582","779561"
"1583","779838"
"1584","780205"
"1585","780858"
"1586","781486"
"1587","782063"
"1588","782554"
"1589","783202"
"1590","783341"
"1591","783964"
"1592","784088"
"1593","784124"
"1594","784169"
"1595","784170"
"1596","785166"
"1597","785508"
"1598","785978"
"1599","786053"
"1600","786685"
"1601","786727"
"1602","786843"
"1603","786955"
"1604","788005"
"1605","788035"
"1606","788106"
"1607","789476"
"1608","789559"
"1609","789686"
"1610","790767"
"1611","791452"
"1612","792142"
"1613","792835"
"1614","793590"
"1615","793951"
"1616","794156"
"1617","794245"
"1618","794281"
"1619","794425"
"1620","794427"
"1621","794472"
